#
# VizieR Astronomical Server: webviz.u-strasbg.fr 2008-12-02T09:22:15
# (replaces the 'Astrores' format originally described at
# http://vizier.u-strasbg.fr/doc/astrores.htx)
# In case of problem, please report to: question@simbad.u-strasbg.fr
#
##Coosys J2000: eq_FK5 J2000
#INFO -ref=VOTx30785
#INFO -out.max=50000
#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys J2000_1991.250: eq_FK5 J2000
#Table I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column HIP (I6) Identifier (HIP number) (H1) [ucd=meta.id;meta.main]
#Column _RAJ2000 (F10.6) Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account (computed by VizieR, not part of the original data) [ucd=pos.eq.ra;meta.main]
#Column _DEJ2000 (F10.6) Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account (computed by VizieR, not part of the original data) [ucd=pos.eq.dec;meta.main]
#Column RA(ICRS) (F12.8) *? alpha, degrees (ICRS, Epoch=J1991.25) (H8) [ucd=pos.eq.ra;meta.main]
#Column DE(ICRS) (F12.8) *? delta, degrees (ICRS, Epoch=J1991.25) (H9) [ucd=pos.eq.dec;meta.main]
#Column Vmag (F5.2) ? Magnitude in Johnson V (H5) [ucd=phot.mag;em.opt.V]
#Column B-V  (F6.3) ? Johnson B-V colour (H37) [ucd=phot.color;em.opt.B;em.opt.V]
#Column pmRA (F8.2) Proper motion mu_alpha.cos(delta), ICRS(H12) {\em(for J1991.25 epoch)} [ucd=pos.pm;pos.eq.ra]
#Column pmDE (F8.2) ? Proper motion mu_delta, ICRS (H13) {\em(for J1991.25 epoch)} [ucd=pos.pm;pos.eq.dec]
#Column Plx  (F7.2) ? Trigonometric parallax (H11) [ucd=pos.parallax.trig]
# HIP;_RAJ2000;_DEJ2000;RA(ICRS);DE(ICRS);Vmag;B-V;pmRA;pmDE;Plx
# ;deg;deg;deg;deg;mag;mag;mas/yr;mas/yr;mas
#------;----------;----------;------------;------------;-----;------;--------;--------;-------
106481;323.495219; 45.591837;323.49530361; 45.59206564; 3.98; 0.885;  -24.48;  -93.88;  26.20
106551;323.694019; 38.534054;323.69365589; 38.53382684; 4.87; 1.085;  116.80;   93.30;  12.76
106723;324.270130;-19.466012;324.27009487;-19.46601352; 4.51;-0.180;   13.48;    0.81;   4.92
106786;324.437956; -7.854202;324.43767522; -7.85414212; 4.68; 0.175;  114.29;  -24.44;  18.26
106801;324.480102; 62.081940;324.48011167; 62.08194667; 4.76; 0.246;   -1.90;   -2.84;   0.72
106985;325.022735;-16.662308;325.02225935;-16.66225343; 3.69; 0.320;  187.39;  -22.33;  23.48
107136;325.523602; 51.189622;325.52358201; 51.18962710; 4.69;-0.119;    5.25;   -2.11;   1.94
107188;325.664613;-18.866323;325.66423845;-18.86630105; 4.72; 0.868;  145.90;   -9.05;  11.22
107259;325.876920; 58.780046;325.87689561; 58.78005308; 4.23; 2.242;    5.24;   -2.88;   0.62
107310;326.035740; 28.742632;326.03501874; 28.74322228; 4.49; 0.512;  260.33; -242.73;  44.64
107315;326.046492;  9.875011;326.04641808;  9.87500791; 2.38; 1.520;   30.02;    1.38;   4.85
107348;326.127897; 17.350017;326.12787716; 17.35004352; 4.34; 1.161;    7.90;  -10.75;   3.62
107354;326.161393; 25.645036;326.16126755; 25.64500284; 4.14; 0.425;   46.66;   13.47;  28.34
107380;326.236708;-33.025782;326.23661590;-33.02555306; 4.35;-0.053;   31.79;  -94.00;  15.93
107418;326.362190; 61.120806;326.36220534; 61.12081043; 4.25; 0.474;   -3.08;   -1.86;   0.64
107533;326.698371; 49.309570;326.69835794; 49.30957480; 4.23;-0.120;    3.61;   -1.86;   2.82
107556;326.760188;-16.127286;326.75952199;-16.12656595; 2.85; 0.180;  263.26; -296.23;  84.58
108085;328.482185;-37.364852;328.48189202;-37.36482290; 3.00;-0.084;   95.88;  -12.10;  16.07
108431;329.479478;-54.992576;329.47929577;-54.99256660; 4.40; 0.297;   43.00;   -3.67;  17.65
108874;330.828517; -2.155363;330.82845686; -2.15533588; 4.74;-0.100;   24.81;  -11.14;   8.56
108870;330.840236;-56.785976;330.82266498;-56.77980602; 4.69; 1.056; 3959.97;-2538.84; 275.76
108917;330.947724; 64.627971;330.94650782; 64.62775425; 4.26; 0.379;  214.46;   89.29;  32.07
109068;331.419798;  5.058530;331.41954990;  5.05828453; 4.86; 1.443;  101.60;  101.19;  12.38
109074;331.445982; -0.319851;331.44593869; -0.31982656; 2.95; 0.969;   17.90;   -9.93;   4.30
109111;331.528689;-39.543353;331.52876518;-39.54304903; 4.47; 1.349;  -24.16; -125.17;  13.20
109139;331.609290;-13.869679;331.60918894;-13.86954013; 4.29;-0.075;   40.45;  -57.16;  18.90
109176;331.752775; 25.345112;331.75197729; 25.34504610; 3.77; 0.435;  296.73;   26.93;  85.06
109268;332.058273;-46.960975;332.05781838;-46.96061593; 1.73;-0.070;  127.60; -147.91;  32.16
109285;332.095870;-32.988468;332.09563830;-32.98839827; 4.50; 0.054;   80.05;  -28.88;  25.01
109289;332.108051;-34.043841;332.10803368;-34.04372111; 4.99; 1.499;    5.98;  -49.37;   6.18
109410;332.496850; 33.178224;332.49688603; 33.17826747; 4.28; 0.471;  -12.34;  -17.94;  12.96
109422;332.536584;-32.548407;332.53534803;-32.54844042; 4.94; 0.489;  428.62;   13.83;  53.36
109427;332.549938;  6.197865;332.54924902;  6.19778900; 3.52; 0.086;  281.96;   31.23;  33.77
109492;332.713653; 58.201261;332.71359131; 58.20124992; 3.39; 1.558;   13.35;    4.49;   4.49
109754;333.469708; 39.714927;333.46958944; 39.71488928; 4.50; 1.385;   37.65;   15.55;   5.79
109857;333.759125; 57.043587;333.75699582; 57.04346522; 4.18; 0.278;  476.45;   50.00;  38.86
109908;333.903836;-41.346701;333.90368669;-41.34675029; 4.79; 0.790;   46.04;   20.45;  12.44
109937;333.992403; 37.748737;333.99237570; 37.74873483; 4.14; 1.447;    8.74;    0.76;   5.20
110003;334.208485; -7.783290;334.20819329; -7.78323706; 4.17; 0.979;  118.95;  -21.91;  17.04
110130;334.625392;-60.259588;334.62574257;-60.25949486; 2.87; 1.390;  -71.48;  -38.15;  16.42
110351;335.256445; 46.536570;335.25636792; 46.53656484; 4.55;-0.100;   21.72;    1.92;   6.40
110371;335.330580; 28.330530;335.33053166; 28.33051592; 4.78;-0.010;   17.42;    5.60;   5.37
110386;335.379479; 12.205186;335.37946377; 12.20517262; 4.82;-0.132;    6.21;    5.54;   3.36
110395;335.414064; -1.387332;335.41374983; -1.38735315; 3.86;-0.057;  129.24;    8.90;  20.67
110538;335.890098; 52.229047;335.89015172; 52.22949951; 4.42; 1.015;  -13.56; -186.37;  19.21
110609;336.129130; 49.476393;336.12914880; 49.47640074; 4.55; 0.092;   -5.12;   -3.37;   1.54
110672;336.319263;  1.377401;336.31921857;  1.37739245; 4.80;-0.171;   18.38;    3.35;   2.96
110838;336.833199;-64.966354;336.83280453;-64.96637927; 4.51;-0.029;   68.68;   10.21;  12.21
110882;336.964676;  4.695664;336.96448769;  4.69641070; 4.78; 1.039;   77.29; -307.36;  20.39
110960;337.207967; -0.019972;337.20750231; -0.02006304; 3.65; 0.406;  191.32;   37.47;  31.53
110991;337.292776; 58.415199;337.29269975; 58.41518990; 4.07; 0.778;   16.47;    3.55;   3.32
110997;337.317395;-43.495565;337.31730866;-43.49555433; 3.97; 1.022;   25.62;   -4.23;  11.03
111022;337.382593; 47.706887;337.38259473; 47.70689488; 4.34; 1.679;   -0.60;   -3.37;   2.80
111043;337.439306;-43.749224;337.43935610;-43.74922804; 4.12; 1.570;  -14.93;    1.79;  10.04
111104;337.621917; 43.123376;337.62192333; 43.12338985; 4.52;-0.086;   -2.05;   -5.76;   2.38
111123;337.661734;-10.677950;337.66172918;-10.67788619; 4.82;-0.053;    1.79;  -26.26;  12.29
111169;337.822921; 50.282491;337.82239898; 50.28244976; 3.76; 0.031;  137.22;   17.15;  31.86
111188;337.876378;-32.346073;337.87620651;-32.34602798; 4.29; 0.011;   59.64;  -18.70;  21.99
111310;338.250264;-61.982122;338.25005260;-61.98207300; 4.91; 1.612;   40.82;  -20.14;  11.96
111497;338.839086; -0.117498;338.83887054; -0.11736123; 4.04;-0.083;   88.56;  -56.10;  17.77
111674;339.343407; 51.545123;339.34360749; 51.54537399; 4.64; 0.254;  -51.31; -103.34;  18.95
111841;339.815328; 39.050269;339.81532883; 39.05028301; 4.89;-0.207;   -0.29;   -5.70;   3.08
111944;340.128580; 44.276305;340.12825981; 44.27628068; 4.50; 1.318;   94.18;   10.00;  10.81
111954;340.163917;-27.043617;340.16385653;-27.04361480; 4.18;-0.105;   22.01;   -0.88;   4.38
112029;340.365503; 10.831364;340.36531181; 10.83139111; 3.41;-0.086;   77.38;  -10.98;  15.64
112051;340.439202; 29.307641;340.43920724; 29.30768920; 4.80;-0.013;   -2.03;  -19.96;  10.70
112122;340.666878;-46.884577;340.66639531;-46.88456594; 2.07; 1.610;  135.68;   -4.51;  19.17
112158;340.750573; 30.221245;340.75053573; 30.22130866; 2.93; 0.852;   13.11;  -26.11;  15.18
112203;340.874903;-41.414347;340.87486957;-41.41411843; 4.84; 1.027;   10.23;  -93.95;  14.71
112211;340.896805;-18.830375;340.89688564;-18.83030716; 4.68; 1.358;  -31.40;  -28.02;   6.73
112374;341.407842;-53.500121;341.40771690;-53.50016316; 4.84; 1.180;   30.62;   17.34;   8.27
112440;341.632828; 23.565654;341.63267663; 23.56567939; 3.97; 1.070;   56.99;  -10.46;   8.26
112447;341.673252; 12.172888;341.67267295; 12.17408381; 4.20; 0.502;  233.06; -492.04;  61.54
112623;342.138743;-51.316864;342.13832136;-51.31670354; 3.49; 0.083;  108.47;  -65.93;  25.16
112716;342.397926;-13.592632;342.39795761;-13.59253756; 4.05; 1.570;  -12.58;  -38.80;   8.58
112724;342.420069; 66.200408;342.42046735; 66.20071089; 3.50; 1.053;  -66.10; -124.74;  28.27
112748;342.500803; 24.601579;342.50041810; 24.60168486; 3.51; 0.933;  144.11;  -43.44;  27.95
112917;343.008479; 43.312417;343.00811365; 43.31236494; 4.95; 1.559;  109.36;   21.54;   9.99
112948;343.131395;-32.875504;343.13149128;-32.87545019; 4.46;-0.037;  -33.32;  -22.15;  14.67
112961;343.153650; -7.579599;343.15360192; -7.57967878; 3.73; 1.626;   19.51;   32.71;   8.33
113136;343.662552;-15.820820;343.66266350;-15.82075994; 3.27; 0.066;  -44.08;  -24.81;  20.44
113186;343.806969;  8.816166;343.80676809;  8.81609536; 4.91;-0.003;   81.88;   29.03;  11.55
113246;343.987081;-32.539628;343.98705005;-32.53970196; 4.20; 0.952;   10.84;   30.32;  19.14
113288;344.108328; 49.733544;344.10832784; 49.73355094; 4.99; 1.778;    0.05;   -2.87;   1.74
113368;344.412694;-29.622236;344.41177323;-29.62183701; 1.17; 0.145;  329.22; -164.22; 130.08
113638;345.220048;-52.754137;345.22030979;-52.75410562; 4.11; 0.960;  -65.09;  -12.91;  28.99
113726;345.480268; 42.325979;345.48019377; 42.32597866; 3.62;-0.099;   22.47;    0.24;   4.71
113881;345.943573; 28.082789;345.94305575; 28.08245462; 2.44; 1.655;  187.76;  137.61;  16.37
113889;345.969225;  3.820045;345.96919380;  3.82006998; 4.48;-0.115;   12.86;  -10.13;   6.62
113919;346.045763; 50.052091;346.04513231; 50.05168397; 4.64; 1.058;  166.70;  167.30;  18.20
113963;346.190224; 15.205264;346.19007020; 15.20536786; 2.49;-0.002;   61.10;  -42.56;  23.36
114104;346.653407; 59.419760;346.65337433; 59.41976474; 4.84;-0.060;    6.77;   -1.97;   2.95
114119;346.670189;-23.743116;346.67003033;-23.74311680; 4.48; 0.892;   59.90;    0.53;  17.32
114131;346.719707;-43.520358;346.71986858;-43.52032436; 4.28; 0.423;  -48.35;  -13.98;  24.51
114144;346.751083;  9.409492;346.75106602;  9.40952259; 4.54; 1.559;    6.73;  -12.76;  10.13
114155;346.778081; 25.468259;346.77807997; 25.46833959; 4.76; 1.285;    0.26;  -33.31;   6.07
114341;347.361655;-21.172410;347.36150879;-21.17248555; 3.68; 1.202;   55.99;   31.25;  13.96
114375;347.478748;-22.457611;347.47865379;-22.45759248; 4.71; 0.674;   35.92;   -7.79;   6.26
114421;347.589740;-45.246711;347.58928308;-45.24664747; 3.88; 0.998;  132.42;  -26.27;  17.63
114570;348.137514; 49.406207;348.13717883; 49.40597489; 4.53; 0.302;   89.78;   95.57;  40.82
114724;348.580665; -6.049003;348.58055219; -6.04852680; 4.22; 1.545;   46.22; -195.85;  14.68
114855;348.972894; -9.087737;348.97198728; -9.08769554; 4.24; 1.107;  368.56;  -17.02;  21.97
114939;349.212248; -7.726504;349.21229368; -7.72646619; 4.93; 1.613;  -18.66;  -15.43;   5.09
114971;349.291408;  3.282289;349.28955677;  3.28224524; 3.70; 0.916;  760.35;   17.96;  24.92
114996;349.357389;-58.235734;349.35755018;-58.23592762; 3.99; 0.410;  -34.93;   79.59;  45.40
115022;349.436029; 49.015300;349.43590129; 49.01528336; 4.82; 1.668;   34.48;    6.74;   4.98
115033;349.475897; -9.182513;349.47584844; -9.18248990; 4.41;-0.144;   19.63;   -9.64;  10.13
115088;349.656220; 68.111445;349.65586210; 68.11141807; 4.75; 0.836;   54.88;   10.91;  15.48
115102;349.706002;-32.532027;349.70594501;-32.53183574; 4.41; 1.109;   19.65;  -78.57;  18.24
115115;349.740319; -9.610750;349.74021218; -9.61073100; 4.99;-0.022;   43.47;   -7.80;  13.10
115250;350.159344; 23.740337;350.15926320; 23.74035920; 4.58; 0.180;   30.48;   -9.14;  19.50
115438;350.742612;-20.100580;350.74292280;-20.10034505; 3.96; 1.082; -120.27;  -96.70;  20.14
115590;351.209427; 62.282807;351.20936267; 62.28283877; 4.96; 1.676;   12.24;  -13.25;   4.23
115623;351.344934; 23.404101;351.34442250; 23.40401243; 4.42; 0.617;  193.12;   36.47;  18.83
115669;351.511609;-20.642014;351.51173897;-20.64186122; 4.38; 1.460;  -50.13;  -62.97;  10.57
115738;351.733147;  1.255608;351.73293881;  1.25583758; 4.95; 0.036;   85.60;  -94.43;  20.12
115830;351.992063;  6.378992;351.99236589;  6.37909727; 4.27; 1.062; -123.83;  -43.26;  20.54
115919;352.288733; 12.760554;352.28858456; 12.76049243; 4.54; 0.939;   59.62;   25.18;  18.34
115990;352.508085; 58.548920;352.50799782; 58.54890978; 4.89;-0.122;   18.67;    4.22;   5.67
116231;353.242747;-37.818268;353.24245060;-37.81835895; 4.38;-0.095;   96.39;   37.58;  18.28
116247;353.319265;-20.914504;353.31927128;-20.91452506; 4.70; 0.020;   -2.55;    8.64;  10.18
116310;353.488282; 31.325277;353.48813881; 31.32532196; 4.97; 1.383;   50.22;  -18.45;   5.95
116389;353.769017;-42.615075;353.76887742;-42.61510105; 4.69; 0.078;   42.18;   10.78;  11.92
116584;354.391010; 46.458152;354.39044870; 46.45917621; 3.81; 0.984;  159.22; -421.46;  38.74
116602;354.462478;-45.492351;354.46223051;-45.49232134; 4.74; 0.082;   71.36;  -12.34;  16.26
116631;354.534172; 43.268073;354.53407969; 43.26807610; 4.29;-0.083;   27.72;   -1.21;   6.49
116758;354.946117;-14.222178;354.94598676;-14.22204281; 4.97; 0.257;   51.80;  -55.58;  24.38
116771;354.987670;  5.626292;354.98675133;  5.62735374; 4.13; 0.507;  376.32; -437.00;  72.51
116805;355.102117; 44.333932;355.10184089; 44.33397776; 4.15;-0.071;   81.33;  -18.96;  19.22
116901;355.440858;-17.816533;355.44082263;-17.81653327; 4.82; 0.822;   13.93;    0.11;   5.07
116928;355.511692;  1.780041;355.51200741;  1.78041720; 4.49; 0.200; -129.55; -154.87;  32.38
116971;355.680601;-14.544905;355.68035357;-14.54474243; 4.49;-0.032;   98.35;  -66.78;  21.16
117073;355.997858; 29.361454;355.99765846; 29.36155278; 4.93; 0.935;   71.44;  -40.78;  13.91
117221;356.508527; 46.420276;356.50849555; 46.42029095; 4.97; 1.086;    9.05;   -6.25;   2.49
117245;356.597985;  3.486811;356.59807048;  3.48687164; 4.95; 2.508;  -35.00;  -25.00;   4.29
117301;356.764395; 58.651989;356.76411116; 58.65185164; 4.88; 1.122;   60.70;   56.69;  18.88
117452;357.231442;-28.130268;357.23116631;-28.13001480; 4.59; 0.001;  100.03; -104.04;  22.73
117863;358.595968; 57.499382;358.59598888; 57.49939052; 4.51; 1.190;   -4.54;   -3.45;   0.28
118131;359.439693; 25.141401;359.43979002; 25.14147936; 4.63; 1.584;  -36.06;  -32.25;   7.54
118209;359.668240; -3.555983;359.66837736; -3.55580738; 4.88; 0.930;  -56.52;  -72.34;  14.58
118243;359.752247; 55.754928;359.75220729; 55.75494069; 4.88;-0.071;    9.26;   -5.09;   2.14
118268;359.827873;  6.863321;359.82750994;  6.86359373; 4.03; 0.419;  148.49; -112.16;  30.78
118322;359.979078;-65.577132;359.97879195;-65.57707774; 4.49;-0.075;   48.63;  -22.33;   8.71

